,iter_id,drnet_PEHE_out,drnet_ATE_metric_out,drnet_PEHE_in,drnet_ATE_metric_in
0,0,0.3421417703552547,0.016171276714783488,0.31363048732882776,0.006554176634700413
1,1,0.32441765394411215,0.013977621543106803,0.32162571769452336,0.019142038016906823
2,2,0.328251273071819,0.024851577063989744,0.31880314632795703,0.021629319067333678
3,3,0.3281675458010829,0.022796933630710108,0.3185144836172523,0.014056004782150126
4,4,0.3084102524650782,0.010454474587254882,0.32451518324224954,0.02281692398899937
5,5,0.30831174608427575,0.014961456595674941,0.32387077788076296,0.021379568216619654
6,6,0.3388975875523813,0.0598351640937229,0.3211234381394608,0.053765413970400563
7,7,0.3246231278591278,0.01987190255323392,0.3195508141608551,0.021267968807941334
8,8,0.3263498743381971,0.08339839562275364,0.33453039464506096,0.07579766079270804
9,9,0.3161011735855915,0.032404781496164964,0.32401748781313533,0.037359885335598225
10,10,0.3267508796786408,0.0016548396153538893,0.32082370605195104,0.00475322787380336
11,11,0.3232425407154852,0.02824958148249016,0.3217480710633861,0.02492794284960582
12,12,0.3045708125664023,0.005728158071277696,0.3249815827991508,0.002318398727782136
13,13,0.34197854941372036,0.016220385113142822,0.3162100738626189,0.019992374848745963
14,14,0.32109295907295543,0.0012355134038156586,0.3212842046948257,0.0018738295817584318
15,15,0.3099161231243443,0.004656678318911998,0.3232779547953452,0.008485255548485407
16,16,0.3085733251060392,0.003132303671813323,0.3232373069615958,0.008582128943434278
17,17,0.33998725445356054,0.04319714341279969,0.32272635761323953,0.043034535237146836
18,18,0.312303585232723,0.009797964576762498,0.32093766634961507,0.0013871920679026026
19,19,0.3159103841602492,0.03649210236893084,0.32641020595153125,0.03309363235776688
20,20,0.3158296286763157,0.01912625601449818,0.3225092679693163,0.017455620426897026
21,21,0.32967364525103215,0.010563664042734004,0.31731118475543235,0.006089866425425403
22,22,0.3178169481466211,0.0004297473051242135,0.3208758503393506,7.058869794077799e-06
23,23,0.3433808824829557,0.03625207426631006,0.3182680045696842,0.03624326687044742
24,24,0.3180482815253167,0.012890837709174343,0.3200491704447424,0.008173599572884932
25,25,0.3302402819325683,0.034574259415763156,0.3222277099367357,0.036589980702512806
26,26,0.32843052336493483,0.018021710931013027,0.3203017275481986,0.02090617083176448
27,27,0.3259412634777206,0.01519390443062181,0.31895737635524457,0.008720159613764274
28,28,0.33100391378120037,0.041599934809895975,0.3250530633485603,0.05090519997791263
29,29,0.31770584096610266,0.01845630365178773,0.31995709182550164,0.006194125104638373
30,30,0.3161915643889231,0.012665562967263292,0.32088265627191953,0.016240666559979057
31,31,0.3147095584019087,0.011532505688241176,0.3210792273663305,0.015602330026919383
32,32,0.32734185479810646,0.007262687706960397,0.3187761621521497,0.0055870637981825615
33,33,0.32308407171530285,0.012084683513660963,0.3202236009355851,0.01638404654191905
34,34,0.3121987307877089,0.034126848484830635,0.32609404258090074,0.02910732649667025
35,35,0.32038672197629703,0.019418432310288933,0.32167288934981225,0.024064704726997503
36,36,0.3179442958375768,0.014949415309616087,0.3211282847632351,0.009432272304241594
37,37,0.31347746147887967,0.052551052237354345,0.326034007514613,0.03594373692635838
38,38,0.3307088037122114,0.025499284631785073,0.3228996001011768,0.014828433338328048
39,39,0.326018475735291,0.007975186108562507,0.3205703509277817,0.005432868400065783
40,40,0.3094907217714216,0.035761498335928635,0.3250869660114676,0.02967201111048844
41,41,0.32442141779422745,0.011046096679280724,0.3195746652941655,0.0011113966700800684
42,42,0.3326623887878892,0.015112516216999083,0.3160586919463119,0.011588935043842515
43,43,0.31869560512102607,0.03333452051962938,0.3213220801680681,0.026152829171297257
44,44,0.33380682698135566,0.018302591851700033,0.3218069651797558,0.01704903773518214
45,45,0.33163900569798876,0.015484219216006366,0.3203284969099273,0.027756605318363492
46,46,0.32832539764538166,0.05385884487789059,0.3294528033076643,0.059409930334189544
47,47,0.3332464467760527,0.03931658321250181,0.32002787493717993,0.04105357318749476
48,48,0.32382206934187974,0.02727393765133201,0.31920804183131174,0.02074269705223279
49,49,0.32386636818070896,0.043075891161794985,0.32200014539724925,0.03340827011617652
50,50,0.319712914988243,0.03447338090387116,0.32558854191889136,0.04163132318992378
51,51,0.33116333479390736,0.057349103254985,0.33063531121549194,0.07528937763732085
52,52,0.3118643738682672,0.03468966129105212,0.3233120489680771,0.02545289598045903
53,53,0.3270335671149794,0.005522102133060495,0.31731889953901377,0.011286418553515289
54,54,0.32396965848714315,0.036126896630604116,0.3224008890636889,0.038352758293697865
55,55,0.3404420900302457,0.08890041377223833,0.3293586571938231,0.07950992739163013
56,56,0.32434821814183606,0.015506335722870732,0.31994020039339083,0.005809963487186714
57,57,0.3128315039815129,0.008695007174422866,0.3228792853837798,0.006480310566053447
58,58,0.32851277048125715,0.008702962987713125,0.31828802752114654,0.0030900915334074724
59,59,0.3249531340915213,0.026031366925229105,0.32368661040461666,0.030442760585349775
60,60,0.3263804317159811,0.011197620711959245,0.3229548648481422,0.0219248598312812
61,61,0.3323603673907896,0.008614755415341312,0.31759629841546655,0.015280477901749115
62,62,0.32170628936794476,0.02300214976676854,0.32393591268597477,0.020314455221676707
63,63,0.3312361983942486,0.011645971022121478,0.3162674614747402,0.0021810723413517204
64,64,0.3188234823458976,0.025777813727689676,0.321490117030702,0.03347446697706912
65,65,0.3269307705870792,0.01577878374312269,0.3178298576372233,0.01426849434082805
66,66,0.32106071919650625,0.009404505472303482,0.3214396096626804,0.003463110656338631
67,67,0.31086937871885933,0.0008499174999694031,0.32337845758778294,0.01284218408012142
