,iter_id,drnet_PEHE_out,drnet_ATE_metric_out,drnet_PEHE_in,drnet_ATE_metric_in
0,0,0.32092560901496864,0.031193529469728993,0.32323334908199547,0.035000859198503584
1,1,0.3131558158695569,0.03254484779675279,0.3236243448909924,0.029949444365532447
2,2,0.33411557164042505,0.023122966613849265,0.31632958756310436,0.024273010616174394
3,3,0.3227661896513458,0.0050166813889518345,0.32007135643085266,0.02249217283495359
4,4,0.31711108278067357,0.02787262522860577,0.32115715505634235,0.01734679456118069
5,5,0.33040511955944996,0.016632162019806475,0.3186762749585287,0.014392025367021888
6,6,0.3240553042458202,0.013484928640945438,0.3193593851644594,0.010028835777765172
7,7,0.316902384563719,0.01124640991747902,0.32017536819506226,0.0036684067160087184
8,8,0.32570368573876285,0.0009736533546330101,0.31743643173518504,0.007148305192311997
9,9,0.3344658230765451,0.05951162661702,0.3223091121916316,0.057865815163058235
10,10,0.30729782965142083,0.018461132211316574,0.32302281764182744,0.013592789308045451
11,11,0.33192254350938194,0.0072085767477881495,0.31747694337499566,0.011448352838654004
12,12,0.31466134074754715,0.009226387641147563,0.32134939660960254,0.0018626238971033646
13,13,0.33212067535557455,0.061650436995714375,0.321184947946508,0.049812440265362204
14,14,0.3357450305059368,0.08452333565270365,0.329277136701221,0.08384719429263976
15,15,0.32315780029255536,0.011296360464276452,0.3196832478804524,0.02442766322260069
16,16,0.32901163012593254,0.056377987101701645,0.3231301871501756,0.051414189391470355
17,17,0.3165404292656071,0.010892690703468887,0.3209386127052444,0.002096397747089595
18,18,0.3128254472705174,0.0010133410330142884,0.32147379313297175,0.005025203864645672
19,19,0.3329307326504981,0.02350775032516634,0.31730688154128583,0.015045546810551168
20,20,0.32310007034312604,0.025926815613025896,0.319908838546409,0.027312474070002504
21,21,0.3280041735730944,0.02908624448862515,0.3213443804461168,0.027610270018084793
22,22,0.322592663500265,0.0071809967064805184,0.319055699767722,0.01579885439408061
23,23,0.3164951307530696,0.013481047682529477,0.32136111179672505,0.02199263285535077
24,24,0.3213918298047613,0.05217953779032094,0.3238736533678074,0.0456851736144081
25,25,0.31133124398092843,0.01756679706373497,0.3215748964397982,0.015966410799107208
26,26,0.30190637457922187,0.02904699243433577,0.32607159600514396,0.025212879427055124
27,27,0.30926028794068555,0.018375477975789915,0.32305302904584093,0.010520649178304888
28,28,0.3074937044111777,0.017963472670434338,0.3230650527686555,0.005433499391125352
29,29,0.32316645326363397,0.0183514998555837,0.32077055906322566,0.019794717081413983
30,30,0.3261520167941661,0.022271217399260454,0.31910237552831705,0.01273521593620739
31,31,0.32279700097529523,0.011286684743275769,0.31832765717435,0.010352242231091257
32,32,0.3274545874282967,0.029534293717721052,0.32051561656023014,0.03610598639168433
33,33,0.316934284035938,0.007191165098757075,0.3199504850006263,0.00736445835730257
34,34,0.32766804870593746,0.051344171404969274,0.3241051669788198,0.05292193058371674
35,35,0.33493013003568783,0.005229565447294398,0.3150212901181477,0.0019167033647056325
36,36,0.3134748095383282,0.00974301534476118,0.32099733481757403,0.010698422094349536
37,37,0.3365144739206813,0.07650643989541814,0.3260704080930353,0.06986902102076432
38,38,0.3171102739236854,0.044375232893875544,0.32594547312381317,0.048425104357343034
39,39,0.3130341795472903,0.05315439809244453,0.32868524825149553,0.059528304711229316
40,40,0.31759741218748444,0.012340846146342524,0.32234190572826044,0.019701198380228067
41,41,0.329891256676263,0.05766763137244996,0.3232874547686444,0.05749741433843921
42,42,0.3257877708722045,0.036870659329814086,0.3197979774641271,0.03216407562099528
43,43,0.2993696720511065,0.0017166607588398868,0.3245007164861444,0.003313833567836698
44,44,0.33390248220642393,0.020787725607423407,0.31636351822765985,0.009979264266797128
45,45,0.31114422014111653,0.016211643731711727,0.32171518262073584,0.015824356015052714
46,46,0.32256586438796564,0.013528485465059546,0.3192614718004512,0.010643931845174447
47,47,0.31316332482745607,0.011360467998147534,0.32143908564795654,0.008027250177161604
48,48,0.3293190154579861,0.03806273491824405,0.3184547946541803,0.014961950507080346
49,49,0.3198525709219452,0.020922868961893153,0.3216669141393127,0.0215982938561131
50,50,0.32270829612341134,0.001212710593091814,0.31837934915344146,0.0038577451627995613
51,51,0.31158350451649847,0.013991627088143378,0.3224592921590071,0.01379638832397432
52,52,0.31571048791412976,0.039275256331944675,0.32670060877865054,0.057266269801307085
53,53,0.3027556950514981,0.009050218162960127,0.32490988676647015,0.001274004204427465
54,54,0.32971465047376414,0.0453823365246583,0.32122700482191674,0.04085234787249774
55,55,0.3292662636437658,0.04105171285765735,0.3198694147019047,0.0375621631104303
56,56,0.3252493648917074,0.0568518848436182,0.32648277245359153,0.05245412022953755
57,57,0.3156009202691861,0.014570822840539174,0.3209848204332541,0.020075706137996557
58,58,0.3253334825424563,0.07565581329951161,0.3315131255513325,0.08347391098545734
59,59,0.29406010117094095,0.034758081682549236,0.32672978957140214,0.01921439901557996
60,60,0.31590994781947085,0.0055758015089259864,0.3217230989420673,0.0002939915893141881
61,61,0.33328910345453544,0.05091487850091142,0.32108092222360973,0.04646367913514392
62,62,0.32846183555500663,0.018412372791780193,0.3188061667593214,0.022539106126580583
63,63,0.30629258458268827,0.041475642095074844,0.32557317202248626,0.03558350826017232
64,64,0.3458435739381136,0.014956546275827447,0.3135666463343761,0.004807209643829417
65,65,0.33201108977429433,0.05458148403354643,0.3222243569805619,0.053584389262955244
66,66,0.31633962725023657,0.010777745773329546,0.32117705549021575,0.02054003815027771
67,67,0.3036896405055453,0.005205195594840405,0.32291198825773015,0.003216261957085839
